month,day,hour,dow,kWh,solar_kWh
9,26,9,7,18,49.434174
9,26,10,7,18,60.575356
9,26,11,7,20,89.805061
9,26,12,7,19,90.217583
9,26,13,7,19,90.398483
9,26,14,7,20,128.04706
9,26,15,7,19,69.352615
9,26,16,7,20,35.135063
9,26,17,7,19,14.676126
9,26,18,7,18,1.834365
9,26,19,7,20,0
9,26,20,7,19,0
9,26,21,7,19,0
9,26,22,7,19,0
9,26,23,7,18,0
9,27,0,1,18,0
9,27,1,1,19,0
9,27,2,1,20,0
9,27,3,1,18,0
9,27,4,1,18,0
9,27,5,1,20,0
9,27,6,1,34,0
9,27,7,1,64,0
9,27,8,1,96,2.296021
9,27,9,1,113,43.829365
9,27,10,1,107,41.633938
9,27,11,1,140,23.448183
9,27,12,1,143,13.701621
9,27,13,1,166,42.149353
9,27,14,1,173,37.314461
9,27,15,1,175,31.233297
9,27,16,1,136,7.0937014
9,27,17,1,114,3.684032
9,27,18,1,83,0
9,27,19,1,71,0
9,27,20,1,77,0
9,27,21,1,69,0
9,27,22,1,56,0
9,27,23,1,35,0
9,28,0,2,25,0
9,28,1,2,22,0
9,28,2,2,19,0
9,28,3,2,18,0
9,28,4,2,18,0
9,28,5,2,22,0
9,28,6,2,35,0
9,28,7,2,57,0
9,28,8,2,115,0
9,28,9,2,128,38.477634
9,28,10,2,124,19.940742
9,28,11,2,150,3.1297529
9,28,12,2,173,4.6811843
9,28,13,2,166,43.135429
9,28,14,2,169,57.429192
9,28,15,2,157,11.43184
9,28,16,2,123,28.33362
9,28,17,2,96,3.5149469
9,28,18,2,72,.0061609996
9,28,19,2,67,0
9,28,20,2,71,0
9,28,21,2,65,0
9,28,22,2,51,0
9,28,23,2,32,0
9,29,0,3,23,0
9,29,1,3,21,0
9,29,2,3,18,0
9,29,3,3,18,0
9,29,4,3,18,0
9,29,5,3,21,0
9,29,6,3,35,0
9,29,7,3,54,0
9,29,8,3,99,0
9,29,9,3,114,.12478501
9,29,10,3,121,.67097998
9,29,11,3,143,1.363597
9,29,12,3,142,1.924348
9,29,13,3,149,4.5272841
9,29,14,3,145,4.1109791
9,29,15,3,123,6.6848521
9,29,16,3,95,5.8594017
9,29,17,3,81,0
9,29,18,3,54,0
9,29,19,3,48,0
9,29,20,3,49,0
9,29,21,3,44,0
9,29,22,3,35,0
9,29,23,3,27,0
9,30,0,4,24,0
9,30,1,4,21,0
9,30,2,4,19,0
9,30,3,4,17,0
9,30,4,4,18,0
9,30,5,4,20,0
9,30,6,4,36,0
9,30,7,4,58,.100497
9,30,8,4,107,11.213543
9,30,9,4,131,86.242332
9,30,10,4,124,112.70048
9,30,11,4,130,131.25404
9,30,12,4,135,139.85489
9,30,13,4,160,74.165749
9,30,14,4,157,3.0218148
9,30,15,4,149,12.995256
9,30,16,4,114,11.374516
9,30,17,4,93,5.5870471
9,30,18,4,61,.39100602
9,30,19,4,68,0
9,30,20,4,73,0
9,30,21,4,70,0
9,30,22,4,59,0
9,30,23,4,32,0
10,1,0,5,24,0
10,1,1,5,22,0
10,1,2,5,19,0
10,1,3,5,18,0
10,1,4,5,18,0
10,1,5,5,20,0
10,1,6,5,35,0
10,1,7,5,56,9.0157318
10,1,8,5,93,50.534451
10,1,9,5,122,88.817345
10,1,10,5,117,115.62353
10,1,11,5,136,133.6102
10,1,12,5,133,142.35899
10,1,13,5,150,140.40987
10,1,14,5,145,127.55426
10,1,15,5,126,105.34328
10,1,16,5,91,72.463829
10,1,17,5,72,30.639648
10,1,18,5,58,.92979699
10,1,19,5,52,0
10,1,20,5,52,0
10,1,21,5,43,0
10,1,22,5,34,0
10,1,23,5,28,0
10,2,0,6,23,0
10,2,1,6,21,0
10,2,2,6,21,0
10,2,3,6,21,0
10,2,4,6,19,0
10,2,5,6,20,0
10,2,6,6,20,0
10,2,7,6,21,8.7040424
10,2,8,6,20,50.363468
10,2,9,6,18,88.749275
10,2,10,6,20,115.34729
10,2,11,6,20,58.269093
10,2,12,6,21,141.54649
10,2,13,6,22,138.90843
10,2,14,6,21,126.33491
10,2,15,6,21,103.32737
10,2,16,6,21,51.7262
10,2,17,6,21,29.457418
10,2,18,6,21,.68727398
10,2,19,6,21,0
10,2,20,6,21,0
10,2,21,6,21,0
10,2,22,6,21,0
10,2,23,6,21,0
10,3,0,7,21,0
10,3,1,7,20,0
10,3,2,7,20,0
10,3,3,7,18,0
10,3,4,7,19,0
10,3,5,7,20,0
10,3,6,7,22,0
10,3,7,7,21,7.954442
10,3,8,7,20,48.378914
10,3,9,7,20,85.746384
10,3,10,7,21,112.70826
10,3,11,7,20,130.20978
10,3,12,7,21,138.38982
10,3,13,7,21,136.43369
10,3,14,7,22,123.3615
10,3,15,7,21,99.741318
10,3,16,7,21,68.884254
10,3,17,7,21,27.995024
10,3,18,7,21,.57385403
10,3,19,7,21,0
10,3,20,7,21,0
10,3,21,7,21,0
10,3,22,7,20,0
10,3,23,7,21,0
10,4,0,1,20,0
10,4,1,1,20,0
10,4,2,1,20,0
10,4,3,1,18,0
10,4,4,1,18,0
10,4,5,1,19,0
10,4,6,1,36,0
10,4,7,1,71,6.4887338
10,4,8,1,106,45.763699
10,4,9,1,119,84.864708
10,4,10,1,130,113.43634
10,4,11,1,160,130.63644
10,4,12,1,148,137.88779
10,4,13,1,157,135.36295
10,4,14,1,150,123.29424
10,4,15,1,137,100.62706
10,4,16,1,92,67.935417
10,4,17,1,80,26.711481
10,4,18,1,64,0
10,4,19,1,69,0
10,4,20,1,70,0
10,4,21,1,68,0
10,4,22,1,52,0
10,4,23,1,28,0
10,5,0,2,24,0
10,5,1,2,21,0
10,5,2,2,17,0
10,5,3,2,21,0
10,5,4,2,17,0
10,5,5,2,19,0
10,5,6,2,38,0
10,5,7,2,52,6.557415
10,5,8,2,96,45.299133
10,5,9,2,107,82.586868
10,5,10,2,107,110.17946
10,5,11,2,121,128.19707
10,5,12,2,122,135.56973
10,5,13,2,131,133.42078
10,5,14,2,131,122.08884
10,5,15,2,119,99.215652
10,5,16,2,94,67.732132
10,5,17,2,84,26.449188
10,5,18,2,63,0
10,5,19,2,72,0
10,5,20,2,75,0
10,5,21,2,67,0
10,5,22,2,46,0
10,5,23,2,27,0
10,6,0,3,25,0
10,6,1,3,22,0
10,6,2,3,21,0
10,6,3,3,24,0
10,6,4,3,18,0
10,6,5,3,20,0
10,6,6,3,34,0
10,6,7,3,57,6.4615221
10,6,8,3,98,46.024853
10,6,9,3,107,83.448906
10,6,10,3,112,109.7718
10,6,11,3,137,126.10781
10,6,12,3,125,133.84206
10,6,13,3,142,131.31816
10,6,14,3,137,118.63621
10,6,15,3,118,63.444588
10,6,16,3,84,41.309467
10,6,17,3,81,23.971449
10,6,18,3,56,0
10,6,19,3,59,0
10,6,20,3,46,0
10,6,21,3,40,0
10,6,22,3,36,0
10,6,23,3,28,0
10,7,0,4,25,0
10,7,1,4,21,0
10,7,2,4,17,0
10,7,3,4,18,0
10,7,4,4,18,0
10,7,5,4,19,0
10,7,6,4,33,0
10,7,7,4,56,1.497172
10,7,8,4,93,7.1049123
10,7,9,4,102,44.380169
10,7,10,4,95,66.393562
10,7,11,4,115,92.974594
10,7,12,4,117,100.22034
10,7,13,4,134,124.76913
10,7,14,4,129,113.35072
10,7,15,4,120,91.821457
10,7,16,4,83,60.716816
10,7,17,4,71,10.308232
10,7,18,4,59,0
10,7,19,4,64,0
10,7,20,4,67,0
10,7,21,4,66,0
10,7,22,4,57,0
10,7,23,4,37,0
10,8,0,5,24,0
10,8,1,5,21,0
10,8,2,5,18,0
10,8,3,5,17,0
10,8,4,5,18,0
10,8,5,5,20,0
10,8,6,5,37,0
10,8,7,5,47,.292371
10,8,8,5,91,2.666821
10,8,9,5,111,40.057369
10,8,10,5,105,76.432884
10,8,11,5,118,83.480469
10,8,12,5,123,128.3856
10,8,13,5,139,66.516953
10,8,14,5,123,73.578949
10,8,15,5,107,70.643005
10,8,16,5,78,38.992397
10,8,17,5,67,21.673653
10,8,18,5,54,0
10,8,19,5,58,0
10,8,20,5,48,0
10,8,21,5,46,0
10,8,22,5,38,0
10,8,23,5,34,0
10,9,0,6,31,0
10,9,1,6,29,0
10,9,2,6,24,0
10,9,3,6,21,0
10,9,4,6,20,0
10,9,5,6,23,0
10,9,6,6,21,0
10,9,7,6,23,3.895046
10,9,8,6,22,40.762993
10,9,9,6,19,78.788109
10,9,10,6,19,109.18008
10,9,11,6,20,127.22392
10,9,12,6,20,134.68361
10,9,13,6,21,131.5087
10,9,14,6,20,117.97378
10,9,15,6,20,95.230598
10,9,16,6,20,63.433941
10,9,17,6,19,22.954609
10,9,18,6,20,0
10,9,19,6,20,0
10,9,20,6,20,0
10,9,21,6,19,0
10,9,22,6,19,0
10,9,23,6,20,0
10,10,0,7,20,0
10,10,1,7,20,0
10,10,2,7,17,0
10,10,3,7,18,0
10,10,4,7,18,0
10,10,5,7,19,0
10,10,6,7,19,0
10,10,7,7,20,3.4006798
10,10,8,7,19,38.747437
10,10,9,7,19,19.082407
10,10,10,7,19,39.665466
10,10,11,7,19,50.461304
10,10,12,7,21,71.596176
10,10,13,7,21,66.607529
10,10,14,7,20,48.653908
10,10,15,7,20,13.967665
10,10,16,7,20,20.992287
10,10,17,7,20,4.883759
10,10,18,7,19,0
10,10,19,7,21,0
10,10,20,7,20,0
10,10,21,7,19,0
10,10,22,7,20,0
10,10,23,7,19,0
10,11,0,1,19,0
10,11,1,1,20,0
10,11,2,1,17,0
10,11,3,1,17,0
10,11,4,1,17,0
10,11,5,1,20,0
10,11,6,1,27,0
10,11,7,1,45,0
10,11,8,1,42,7.7010403
10,11,9,1,45,47.968624
10,11,10,1,42,65.073357
10,11,11,1,43,1.044605
10,11,12,1,48,44.481384
10,11,13,1,47,32.649734
10,11,14,1,45,41.566463
10,11,15,1,37,16.115011
10,11,16,1,42,2.2198641
10,11,17,1,40,7.6872191
10,11,18,1,32,0
10,11,19,1,54,0
10,11,20,1,53,0
10,11,21,1,39,0
10,11,22,1,24,0
10,11,23,1,21,0
10,12,0,2,20,0
10,12,1,2,20,0
10,12,2,2,19,0
10,12,3,2,21,0
10,12,4,2,17,0
10,12,5,2,17,0
10,12,6,2,18,0
10,12,7,2,26,.21703999
10,12,8,2,31,4.770916
10,12,9,2,30,50.31583
10,12,10,2,30,61.848301
10,12,11,2,33,17.14596
10,12,12,2,38,18.523235
10,12,13,2,40,60.534065
10,12,14,2,39,78.345207
10,12,15,2,38,15.578209
10,12,16,2,40,35.661602
10,12,17,2,40,4.8927832
10,12,18,2,23,0
10,12,19,2,22,0
10,12,20,2,21,0
10,12,21,2,21,0
10,12,22,2,21,0
10,12,23,2,21,0
10,13,0,3,20,0
10,13,1,3,20,0
10,13,2,3,20,0
10,13,3,3,19,0
10,13,4,3,17,0
10,13,5,3,17,0
10,13,6,3,39,0
10,13,7,3,56,0
10,13,8,3,108,1.8630501
10,13,9,3,120,37.735748
10,13,10,3,125,76.054474
10,13,11,3,136,67.888367
10,13,12,3,133,57.932392
10,13,13,3,146,69.040634
10,13,14,3,141,121.62472
10,13,15,3,138,97.592766
10,13,16,3,91,63.093609
10,13,17,3,73,21.255512
10,13,18,3,59,0
10,13,19,3,66,0
10,13,20,3,46,0
10,13,21,3,40,0
10,13,22,3,36,0
10,13,23,3,33,0
10,14,0,4,23,0
10,14,1,4,21,0
10,14,2,4,23,0
10,14,3,4,19,0
10,14,4,4,18,0
10,14,5,4,18,0
10,14,6,4,36,0
10,14,7,4,55,0
10,14,8,4,106,13.24325
10,14,9,4,116,29.516737
10,14,10,4,111,38.481056
10,14,11,4,123,131.00368
10,14,12,4,136,138.77347
10,14,13,4,147,135.06757
10,14,14,4,137,120.97391
10,14,15,4,134,96.665642
10,14,16,4,91,.66949403
10,14,17,4,79,4.1947269
10,14,18,4,61,0
10,14,19,4,75,0
10,14,20,4,69,0
10,14,21,4,62,0
10,14,22,4,47,0
10,14,23,4,30,0
10,15,0,5,23,0
10,15,1,5,21,0
10,15,2,5,17,0
10,15,3,5,23,0
10,15,4,5,19,0
10,15,5,5,18,0
10,15,6,5,35,0
10,15,7,5,60,2.7382271
10,15,8,5,100,45.740513
10,15,9,5,119,87.520264
10,15,10,5,131,115.44706
10,15,11,5,141,133.05075
10,15,12,5,132,140.49597
10,15,13,5,137,136.84702
10,15,14,5,135,123.03099
10,15,15,5,125,99.254593
10,15,16,5,76,63.661186
10,15,17,5,60,20.484629
10,15,18,5,57,0
10,15,19,5,58,0
10,15,20,5,48,0
10,15,21,5,43,0
10,15,22,5,31,0
10,15,23,5,28,0
10,16,0,6,24,0
10,16,1,6,21,0
10,16,2,6,19,0
10,16,3,6,19,0
10,16,4,6,18,0
10,16,5,6,19,0
10,16,6,6,20,0
10,16,7,6,21,2.8115568
10,16,8,6,19,6.409636
10,16,9,6,20,86.417351
10,16,10,6,19,73.430008
10,16,11,6,19,131.75732
10,16,12,6,19,138.38409
10,16,13,6,21,100.02187
10,16,14,6,62,87.575546
10,16,15,6,71,64.853363
10,16,16,6,70,37.784813
10,16,17,6,70,5.7976689
10,16,18,6,74,0
10,16,19,6,80,0
10,16,20,6,69,0
10,16,21,6,27,0
10,16,22,6,22,0
10,16,23,6,21,0
10,17,0,7,22,0
10,17,1,7,22,0
10,17,2,7,19,0
10,17,3,7,20,0
10,17,4,7,20,0
10,17,5,7,20,0
10,17,6,7,21,0
10,17,7,7,22,.83638704
10,17,8,7,20,2.7092938
10,17,9,7,19,79.871109
10,17,10,7,19,109.78507
10,17,11,7,19,128.13681
10,17,12,7,19,136.29576
10,17,13,7,21,133.06026
10,17,14,7,20,118.96673
10,17,15,7,18,95.040039
10,17,16,7,20,59.73246
10,17,17,7,20,3.8558059
10,17,18,7,19,0
10,17,19,7,19,0
10,17,20,7,20,0
10,17,21,7,18,0
10,17,22,7,20,0
10,17,23,7,19,0
10,18,0,1,20,0
10,18,1,1,19,0
10,18,2,1,17,0
10,18,3,1,17,0
10,18,4,1,17,0
10,18,5,1,18,0
10,18,6,1,37,0
10,18,7,1,54,0
10,18,8,1,97,0
10,18,9,1,120,5.1598978
10,18,10,1,110,15.00342
10,18,11,1,122,26.615883
10,18,12,1,146,6.917542
10,18,13,1,145,2.5869961
10,18,14,1,139,3.3161359
10,18,15,1,138,4.3750324
10,18,16,1,90,8.2472343
10,18,17,1,81,2.5438921
10,18,18,1,66,0
10,18,19,1,88,0
10,18,20,1,70,0
10,18,21,1,65,0
10,18,22,1,54,0
10,18,23,1,35,0
10,19,0,2,27,0
10,19,1,2,24,0
10,19,2,2,22,0
10,19,3,2,21,0
10,19,4,2,21,0
10,19,5,2,22,0
10,19,6,2,39,0
10,19,7,2,62,0
10,19,8,2,102,0
10,19,9,2,121,1.9473929
10,19,10,2,111,8.0630188
10,19,11,2,129,15.077164
10,19,12,2,132,45.21051
10,19,13,2,146,48.971573
10,19,14,2,139,47.831783
10,19,15,2,139,14.263356
10,19,16,2,95,36.504784
10,19,17,2,86,2.9611311
10,19,18,2,63,0
10,19,19,2,79,0
10,19,20,2,74,0
10,19,21,2,69,0
10,19,22,2,45,0
10,19,23,2,28,0
10,20,0,3,21,0
10,20,1,3,21,0
10,20,2,3,18,0
10,20,3,3,18,0
10,20,4,3,17,0
10,20,5,3,18,0
10,20,6,3,40,0
10,20,7,3,62,0
10,20,8,3,100,0
10,20,9,3,116,.67170203
10,20,10,3,110,1.633104
10,20,11,3,136,17.401535
10,20,12,3,135,2.7269752
10,20,13,3,146,48.61673
10,20,14,3,137,2.4739051
10,20,15,3,116,.65991402
10,20,16,3,103,2.8103359
10,20,17,3,88,.383322
10,20,18,3,82,0
10,20,19,3,75,0
10,20,20,3,53,0
10,20,21,3,45,0
10,20,22,3,40,0
10,20,23,3,31,0
10,21,0,4,25,0
10,21,1,4,24,0
10,21,2,4,19,0
10,21,3,4,23,0
10,21,4,4,20,0
10,21,5,4,19,0
10,21,6,4,32,0
10,21,7,4,58,0
10,21,8,4,132,0
10,21,9,4,148,17.229481
10,21,10,4,113,102.60077
10,21,11,4,127,34.628773
10,21,12,4,139,51.5252
10,21,13,4,157,25.505312
10,21,14,4,152,2.217643
10,21,15,4,146,1.383244
10,21,16,4,99,11.638388
10,21,17,4,91,1.486195
10,21,18,4,65,0
10,21,19,4,86,0
10,21,20,4,76,0
10,21,21,4,72,0
10,21,22,4,60,0
10,21,23,4,32,0
10,22,0,5,24,0
10,22,1,5,21,0
10,22,2,5,23,0
10,22,3,5,19,0
10,22,4,5,18,0
10,22,5,5,18,0
10,22,6,5,43,0
10,22,7,5,67,0
10,22,8,5,95,.132401
10,22,9,5,107,15.899916
10,22,10,5,105,37.428085
10,22,11,5,141,21.111712
10,22,12,5,116,62.982796
10,22,13,5,138,51.329945
10,22,14,5,125,22.373241
10,22,15,5,123,53.714016
10,22,16,5,80,0
10,22,17,5,64,4.5456171
10,22,18,5,53,0
10,22,19,5,60,0
10,22,20,5,47,0
10,22,21,5,41,0
10,22,22,5,37,0
10,22,23,5,31,0
10,23,0,6,22,0
10,23,1,6,21,0
10,23,2,6,18,0
10,23,3,6,18,0
10,23,4,6,17,0
10,23,5,6,18,0
10,23,6,6,18,0
10,23,7,6,20,0
10,23,8,6,19,36.949959
10,23,9,6,19,76.051445
10,23,10,6,18,101.75799
10,23,11,6,21,118.73215
10,23,12,6,20,126.48096
10,23,13,6,22,123.60606
10,23,14,6,20,110.68293
10,23,15,6,21,40.187565
10,23,16,6,21,.39236403
10,23,17,6,21,.482346
10,23,18,6,20,0
10,23,19,6,20,0
10,23,20,6,20,0
10,23,21,6,19,0
10,23,22,6,19,0
10,23,23,6,19,0
10,24,0,7,19,0
10,24,1,7,19,0
10,24,2,7,19,0
10,24,3,7,17,0
10,24,4,7,17,0
10,24,5,7,18,0
10,24,6,7,18,0
10,24,7,7,19,0
10,24,8,7,19,31.927387
10,24,9,7,19,71.24649
10,24,10,7,19,101.06081
10,24,11,7,20,118.35901
10,24,12,7,20,125.83691
10,24,13,7,21,122.88227
10,24,14,7,21,109.35796
10,24,15,7,21,57.971554
10,24,16,7,21,51.211292
10,24,17,7,21,2.5171721
10,24,18,7,20,0
10,24,19,7,21,0
10,24,20,7,19,0
10,24,21,7,20,0
10,24,22,7,20,0
10,24,23,7,19,0
10,25,0,1,19,0
10,25,1,1,19,0
10,25,2,1,17,0
10,25,3,1,18,0
10,25,4,1,17,0
10,25,5,1,18,0
10,25,6,1,31,0
10,25,7,1,51,0
10,25,8,1,100,0
10,25,9,1,118,3.0131769
10,25,10,1,125,4.1499791
10,25,11,1,128,9.6194897
10,25,12,1,127,.663598
10,25,13,1,143,.66414601
10,25,14,1,138,1.9463609
10,25,15,1,145,37.027542
10,25,16,1,92,48.023624
10,25,17,1,81,.178479
10,25,18,1,65,0
10,25,19,1,92,0
10,25,20,1,75,0
10,25,21,1,68,0
10,25,22,1,53,0
10,25,23,1,35,0
10,26,0,2,27,0
10,26,1,2,20,0
10,26,2,2,17,0
10,26,3,2,18,0
10,26,4,2,17,0
10,26,5,2,19,0
10,26,6,2,30,0
10,26,7,2,53,0
10,26,8,2,105,0
10,26,9,2,134,0
10,26,10,2,121,5.6437349
10,26,11,2,118,31.147278
10,26,12,2,116,8.0814676
10,26,13,2,136,67.282219
10,26,14,2,132,21.162912
10,26,15,2,124,2.5487339
10,26,16,2,87,0
10,26,17,2,74,.17843899
10,26,18,2,65,0
10,26,19,2,80,0
10,26,20,2,76,0
10,26,21,2,70,0
10,26,22,2,46,0
10,26,23,2,31,0
10,27,0,3,24,0
10,27,1,3,22,0
10,27,2,3,20,0
10,27,3,3,19,0
10,27,4,3,19,0
10,27,5,3,22,0
10,27,6,3,36,0
10,27,7,3,51,0
10,27,8,3,98,0
10,27,9,3,108,8.8676634
10,27,10,3,116,56.698147
10,27,11,3,125,39.334534
10,27,12,3,136,56.628166
10,27,13,3,132,83.772339
10,27,14,3,127,71.345032
10,27,15,3,113,33.64698
10,27,16,3,114,9.137908
10,27,17,3,78,2.1649599
10,27,18,3,64,0
10,27,19,3,77,0
10,27,20,3,50,0
10,27,21,3,48,0
10,27,22,3,38,0
10,27,23,3,29,0
10,28,0,4,23,0
10,28,1,4,20,0
10,28,2,4,17,0
10,28,3,4,17,0
10,28,4,4,18,0
10,28,5,4,19,0
10,28,6,4,35,0
10,28,7,4,85,0
10,28,8,4,146,44.447113
10,28,9,4,147,90.629089
10,28,10,4,135,122.52401
10,28,11,4,142,142.36609
10,28,12,4,138,149.84651
10,28,13,4,140,144.97346
10,28,14,4,131,128.7653
10,28,15,4,122,100.06993
10,28,16,4,89,59.719463
10,28,17,4,72,8.1360874
10,28,18,4,61,0
10,28,19,4,83,0
10,28,20,4,80,0
10,28,21,4,68,0
10,28,22,4,49,0
10,28,23,4,29,0
10,29,0,5,23,0
10,29,1,5,20,0
10,29,2,5,17,0
10,29,3,5,17,0
10,29,4,5,17,0
10,29,5,5,20,0
10,29,6,5,72,0
10,29,7,5,76,0
10,29,8,5,143,1.1901309
10,29,9,5,139,82.448769
10,29,10,5,104,112.47704
10,29,11,5,114,131.26598
10,29,12,5,115,137.90018
10,29,13,5,114,133.99957
10,29,14,5,121,119.0296
10,29,15,5,96,92.959885
10,29,16,5,57,54.105053
10,29,17,5,55,6.8713732
10,29,18,5,56,0
10,29,19,5,63,0
10,29,20,5,51,0
10,29,21,5,46,0
10,29,22,5,35,0
10,29,23,5,30,0
10,30,0,6,25,0
10,30,1,6,24,0
10,30,2,6,20,0
10,30,3,6,19,0
10,30,4,6,20,0
10,30,5,6,21,0
10,30,6,6,21,0
10,30,7,6,23,0
10,30,8,6,21,1.459829
10,30,9,6,21,3.1148911
10,30,10,6,20,19.708858
10,30,11,6,21,17.490326
10,30,12,6,21,8.6793556
10,30,13,6,22,25.729727
10,30,14,6,21,8.2748041
10,30,15,6,22,10.334381
10,30,16,6,21,2.6069651
10,30,17,6,22,.29262
10,30,18,6,21,0
10,30,19,6,21,0
10,30,20,6,21,0
10,30,21,6,22,0
10,30,22,6,20,0
10,30,23,6,21,0
10,31,0,7,21,0
10,31,1,7,22,0
10,31,2,7,20,0
10,31,3,7,18,0
10,31,4,7,20,0
10,31,5,7,20,0
10,31,6,7,20,0
10,31,7,7,21,0
10,31,8,7,21,0
10,31,9,7,20,0
10,31,10,7,21,.426397
10,31,11,7,20,4.079844
10,31,12,7,21,79.680466
10,31,13,7,23,87.783974
10,31,14,7,21,63.405369
10,31,15,7,22,40.522636
10,31,16,7,21,2.141279
10,31,17,7,21,1.616165
10,31,18,7,21,0
10,31,19,7,22,0
10,31,20,7,21,0
10,31,21,7,21,0
10,31,22,7,21,0
10,31,23,7,21,0
11,1,0,1,21,0
11,1,1,1,18,0
11,1,2,1,21,0
11,1,3,1,19,0
11,1,4,1,20,0
11,1,5,1,22,0
11,1,6,1,21,0
11,1,7,1,20,0
11,1,8,1,21,30.193491
11,1,9,1,21,72.62545
11,1,10,1,21,102.14027
11,1,11,1,21,121.02277
11,1,12,1,23,127.76911
11,1,13,1,21,124.31925
11,1,14,1,22,110.52269
11,1,15,1,21,85.331818
11,1,16,1,22,48.570271
11,1,17,1,21,4.200861
11,1,18,1,23,0
11,1,19,1,22,0
11,1,20,1,23,0
11,1,21,1,23,0
11,1,22,1,22,0
11,1,23,1,23,0
11,2,0,2,22,0
11,2,1,2,20,0
11,2,2,2,18,0
11,2,3,2,18,0
11,2,4,2,20,0
11,2,5,2,27,0
11,2,6,2,91,0
11,2,7,2,100,0
11,2,8,2,128,29.730337
11,2,9,2,136,25.365639
11,2,10,2,109,58.235378
11,2,11,2,139,117.49009
11,2,12,2,133,93.438736
11,2,13,2,131,120.28647
11,2,14,2,125,106.87419
11,2,15,2,133,82.486885
11,2,16,2,78,46.713856
11,2,17,2,84,3.7057309
11,2,18,2,101,0
11,2,19,2,84,0
11,2,20,2,75,0
11,2,21,2,72,0
11,2,22,2,45,0
11,2,23,2,30,0
11,3,0,3,22,0
11,3,1,3,20,0
11,3,2,3,22,0
11,3,3,3,18,0
11,3,4,3,18,0
11,3,5,3,27,0
11,3,6,3,72,0
11,3,7,3,78,0
11,3,8,3,133,2.7198961
11,3,9,3,142,67.537781
11,3,10,3,125,96.811859
11,3,11,3,111,114.61214
11,3,12,3,119,122.27541
11,3,13,3,139,118.91762
11,3,14,3,133,104.76972
11,3,15,3,124,79.756836
11,3,16,3,78,43.149292
11,3,17,3,86,3.1587682
11,3,18,3,87,0
11,3,19,3,71,0
11,3,20,3,48,0
11,3,21,3,40,0
11,3,22,3,32,0
11,3,23,3,26,0
11,4,0,4,20,0
11,4,1,4,18,0
11,4,2,4,16,0
11,4,3,4,16,0
11,4,4,4,18,0
11,4,5,4,28,0
11,4,6,4,77,0
11,4,7,4,84,0
11,4,8,4,166,1.1185479
11,4,9,4,165,34.473305
11,4,10,4,129,50.63694
11,4,11,4,133,61.239464
11,4,12,4,131,56.714184
11,4,13,4,146,23.643225
11,4,14,4,136,20.53512
11,4,15,4,142,16.226177
11,4,16,4,85,13.122958
11,4,17,4,91,.112005
11,4,18,4,99,0
11,4,19,4,89,0
11,4,20,4,82,0
11,4,21,4,68,0
11,4,22,4,51,0
11,4,23,4,28,0
11,5,0,5,23,0
11,5,1,5,19,0
11,5,2,5,19,0
11,5,3,5,19,0
11,5,4,5,20,0
11,5,5,5,21,0
11,5,6,5,77,0
11,5,7,5,85,0
11,5,8,5,160,.68067402
11,5,9,5,170,9.1398687
11,5,10,5,132,51.61755
11,5,11,5,138,48.248989
11,5,12,5,119,19.688322
11,5,13,5,136,43.335728
11,5,14,5,123,55.756355
11,5,15,5,127,41.501755
11,5,16,5,70,42.739761
11,5,17,5,62,2.631561
11,5,18,5,70,0
11,5,19,5,63,0
11,5,20,5,47,0
11,5,21,5,40,0
11,5,22,5,34,0
11,5,23,5,26,0
11,6,0,6,21,0
11,6,1,6,18,0
11,6,2,6,18,0
11,6,3,6,18,0
11,6,4,6,17,0
11,6,5,6,18,0
11,6,6,6,20,0
11,6,7,6,17,0
11,6,8,6,17,3.2003291
11,6,9,6,17,17.211777
11,6,10,6,17,38.310909
11,6,11,6,18,64.54258
11,6,12,6,17,129.14468
11,6,13,6,17,126.86258
11,6,14,6,18,112.61376
11,6,15,6,18,32.643463
11,6,16,6,18,48.054501
11,6,17,6,18,2.7406211
11,6,18,6,19,0
11,6,19,6,18,0
11,6,20,6,18,0
11,6,21,6,17,0
11,6,22,6,18,0
11,6,23,6,18,0
11,7,0,7,18,0
11,7,1,7,17,0
11,7,2,7,19,0
11,7,3,7,19,0
11,7,4,7,17,0
11,7,5,7,17,0
11,7,6,7,18,0
11,7,7,7,18,0
11,7,8,7,17,4.6071501
11,7,9,7,17,71.590019
11,7,10,7,18,31.627945
11,7,11,7,18,18.726763
11,7,12,7,19,128.37228
11,7,13,7,19,15.66061
11,7,14,7,18,108.97649
11,7,15,7,18,22.100012
11,7,16,7,18,45.02433
11,7,17,7,17,2.3485372
11,7,18,7,18,0
11,7,19,7,19,0
11,7,20,7,18,0
11,7,21,7,17,0
11,7,22,7,17,0
11,7,23,7,18,0
11,8,0,1,19,0
11,8,1,1,18,0
11,8,2,1,17,0
11,8,3,1,18,0
11,8,4,1,17,0
11,8,5,1,22,0
11,8,6,1,94,0
11,8,7,1,85,0
11,8,8,1,170,32.475384
11,8,9,1,183,77.746468
11,8,10,1,147,108.75819
11,8,11,1,137,127.65323
11,8,12,1,131,135.11217
11,8,13,1,141,130.5753
11,8,14,1,132,115.10777
11,8,15,1,127,89.147713
11,8,16,1,88,48.892296
11,8,17,1,99,2.2257829
11,8,18,1,113,0
11,8,19,1,97,0
11,8,20,1,76,0
11,8,21,1,69,0
11,8,22,1,51,0
11,8,23,1,27,0
11,9,0,2,21,0
